"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"geneSymbol"
"ENSG00000110944"	-6.18627478606723	7.89988700447989	89.8801884972538	1.79558945283584e-09	4.14422045714512e-06	"IL23A"
"ENSG00000085265"	-4.45880809397559	7.91047956357218	79.0026060744032	5.91229328084952e-09	6.82278644610034e-06	"FCN1"
"ENSG00000156234"	-4.18331378278984	3.82841798079863	70.8440772339213	1.57751333229818e-08	1.21363359031473e-05	"CXCL13"
"ENSG00000122729"	3.63609546942412	7.70065188861122	65.0001463083142	3.36515956098376e-08	1.94169706668763e-05	"ACO1"
"ENSG00000169429"	-2.18999232366769	11.2034919774631	40.9139072655617	1.47525731958521e-06	0.000680978778720535	"CXCL8"
"ENSG00000154719"	2.20204111641147	5.20109468946273	35.2816227043041	4.41306394591391e-06	0.00145505022673847	"MRPL39"
"ENSG00000173530"	2.16355655832784	6.19129593676228	35.7326545693246	4.02644725661239e-06	0.00145505022673847	"TNFRSF10D"
"ENSG00000125538"	-1.79448484491271	11.801078430135	30.9873900429166	1.09808974507693e-05	0.00316798891454693	"IL1B"
"ENSG00000105697"	-2.1556860791163	6.04412911052867	27.8730839337035	2.23252624295973e-05	0.00572518952083451	"HAMP"
"ENSG00000196126"	-2.37547134715548	9.7254111672241	26.383223865995	3.18611873980894e-05	0.00735356205147904	"HLA-DRB1"
"ENSG00000095970"	-2.0344141772141	8.50059864609928	25.5756239847318	3.88194147182719e-05	0.00814501901543378	"TREM2"
"ENSG00000170425"	1.87259062398031	4.09256327546251	24.5150030463778	5.05849865987667e-05	0.00898078069768873	"ADORA2B"
"ENSG00000102962"	-2.32471679206373	10.1767046695813	24.7980184094336	4.71063891889007e-05	0.00898078069768873	"CCL22"
"ENSG00000275385"	3.0897909698243	5.14449702228072	23.9442077326609	5.84820354971291e-05	0.00964118128052672	"CCL18"
"ENSG00000122224"	3.57601785919494	4.53411228353416	22.2172590249044	9.17677363732282e-05	0.0131751143564003	"LY9"
"ENSG00000081041"	-2.45793826623266	5.51306889111831	22.0077391701191	9.70437365939362e-05	0.0131751143564003	"CXCL2"
"ENSG00000155659"	-2.9603321553209	7.75463521362609	22.3139251724655	8.94395163665129e-05	0.0131751143564003	"VSIG4"
"ENSG00000119403"	1.74018201261751	5.32817509156017	21.541918654053	0.000109996089260455	0.0141039430007294	"PHF19"
"ENSG00000173801"	2.18694352364324	6.21932886221065	20.9414698789698	0.000129543287654207	0.0144282834534322	"JUP"
"ENSG00000155115"	1.99806967778228	6.9299573369971	20.8917258228476	0.000131324723682447	0.0144282834534322	"GTF3C6"
"ENSG00000135838"	-1.59030416398155	8.33319337208079	21.0048109009529	0.000127312894749535	0.0144282834534322	"NPL"
"ENSG00000179163"	-2.71548925175696	8.55518677805989	20.7239839348623	0.000137531298082976	0.0144282834534322	"FUCA1"
"ENSG00000121691"	-2.06110123364763	7.27675231867951	19.4565505809923	0.00019618041818417	0.0196862784856115	"CAT"
"ENSG00000160325"	2.77067816590661	1.99557895523294	18.4321582425728	0.000263633650071919	0.0243386585746396	"CACFD1"
"ENSG00000010610"	-1.79064489893456	8.98210748577185	18.5233094636091	0.000256709635336733	0.0243386585746396	"CD4"
"ENSG00000211445"	1.85960181499535	7.03084281634785	17.7499906082086	0.000322397187387119	0.0275589892033138	"GPX3"
"ENSG00000115009"	-3.40921204424272	8.53963097918679	17.8328432773639	0.000314552188830878	0.0275589892033138	"CCL20"
"ENSG00000266835"	-2.83447088765111	4.29018407813983	17.2959618384956	0.000369354061084087	0.0304453276065026	"GAPLINC"
"ENSG00000163739"	-2.38913058703331	7.00980896042357	16.5193593688607	0.000467902878789042	0.0360464910312935	"CXCL1"
"ENSG00000185386"	-2.77740292916968	2.60288730285038	16.5149257343583	0.000468541911151996	0.0360464910312935	"MAPK11"
"ENSG00000171314"	1.43833113382627	7.95349539558335	15.3934144594381	0.000665404140901557	0.0483843741933765	"PGAM1"
"ENSG00000110077"	-3.90049022843866	4.92651463007992	15.3678199307329	0.000670840543409033	0.0483843741933765	"MS4A6A"
"ENSG00000121552"	1.76632131222429	7.29146302432487	15.1752783196422	0.000713325130010182	0.0498895272746515	"CSTA"
"ENSG00000107201"	-1.20959651906434	9.67327659698566	15.0370124314228	0.000745642556956922	0.050615971219311	"DDX58"
"ENSG00000005884"	-1.49893786844241	8.18178850939894	14.9341005762493	0.000770733266883943	0.0508243537133755	"ITGA3"
"ENSG00000135047"	1.10464282151807	10.9790139324471	14.5349339856772	0.000877141082362003	0.0562344893914307	"CTSL"
"ENSG00000197272"	-1.65288999818804	7.52837451353206	14.4165628006606	0.000911703502775443	0.0568705860650195	"IL27"
"ENSG00000115414"	-1.26904547958233	11.9213273133773	13.741323470379	0.00113960191202192	0.0692158213933313	"FN1"
"ENSG00000108688"	2.70154840699672	7.41387110898504	13.5774244003804	0.00120386155127513	0.0694628115085749	"CCL7"
"ENSG00000204287"	-1.40017090669888	11.9887184710071	13.6281998415043	0.00118354080716046	0.0694628115085749	"HLA-DRA"
"ENSG00000140090"	2.49348857942134	1.60263742752647	13.1955288164953	0.00136949187683089	0.0770923719933097	"SLC24A4"
"ENSG00000169919"	-1.23621095459293	8.69832782640619	12.7634115861865	0.00158752873198227	0.0852096817073273	"GUSB"
"ENSG00000106366"	-1.29808730583158	8.65768709661298	12.8210766757922	0.00155635334815831	0.0852096817073273	"SERPINE1"
"ENSG00000181634"	-1.32333837792622	9.45294003547315	12.5176321964247	0.00172827540956329	0.0906559010289108	"TNFSF15"
"ENSG00000158122"	1.66909749013432	5.97908483049935	12.377713990385	0.0018144538697632	0.0930613229202991	"PRXL2C"
"ENSG00000163220"	1.13521467494349	9.12550579836187	12.2222664602844	0.00191574507413957	0.0961204267633507	"S100A9"
"ENSG00000185477"	1.60538210704516	7.45871033826921	12.1505192692158	0.0019645684528331	0.0964728508327401	"GPRIN3"
"ENSG00000136235"	-0.888535398022218	12.8120170709102	11.9656550800477	0.00209675395199242	0.100818919191636	"GPNMB"
"ENSG00000140564"	1.16838480597918	8.86660121312918	11.7307001549809	0.00227898864900162	0.104950117096196	"FURIN"
"ENSG00000113719"	1.12106525285994	8.03669831262416	11.6817596644671	0.00231908837604247	0.104950117096196	"ERGIC1"
"ENSG00000137673"	0.996609422476762	11.4836709890879	11.7447308648091	0.00226763288875557	0.104950117096196	"MMP7"
